id	filename	md5	size	state
b03b4495-465b-4e4b-b435-a61990f4a5f9	b03b4495-465b-4e4b-b435-a61990f4a5f9/31872322-b3b2-48fd-b86d-ad15525f6fec.rna_seq.augmented_star_gene_counts.tsv	1f6ee8d45bdc3a785594012225d72e58	4233964	validated
b2bfc3b2-5c31-47aa-b008-5b959d0f8b0a	b2bfc3b2-5c31-47aa-b008-5b959d0f8b0a/7d1ba30d-6d00-479f-8ae9-f818c56ba9c5.rna_seq.augmented_star_gene_counts.tsv	1852bcd454333e62feb1f5ef618f90bc	4244613	validated
b3bcadad-8758-4cd4-a1cc-6c0db24d24ba	b3bcadad-8758-4cd4-a1cc-6c0db24d24ba/5d55672c-be4d-4777-aec8-d6798a272723.rna_seq.augmented_star_gene_counts.tsv	5beb77866fb467987b58201f1baa98a9	4253154	validated
b40da704-9908-4781-b614-70a81787168a	b40da704-9908-4781-b614-70a81787168a/fd18cdd5-f7da-45d6-aaa1-d811a4f0a4e1.rna_seq.augmented_star_gene_counts.tsv	9f4aba083d378e42697ca0a0c0c6a9cb	4202334	validated
b446e80d-46a1-44ad-a39e-8e17b98c722d	b446e80d-46a1-44ad-a39e-8e17b98c722d/3d122d0e-749d-4388-a74a-a2266792e5de.rna_seq.augmented_star_gene_counts.tsv	5ffbb8a488b4165247908ef2a9b9ee43	4242431	validated
b4a5675d-b5c7-4b94-a8ca-b97b24cecca3	b4a5675d-b5c7-4b94-a8ca-b97b24cecca3/6824df5a-832c-4a45-b654-05ba9ac03369.rna_seq.augmented_star_gene_counts.tsv	ea11e6b42a32aca400ae91d209fd3093	4246236	validated
b56b4960-5de5-4301-bdee-5c095343cee8	b56b4960-5de5-4301-bdee-5c095343cee8/a8cfc710-e715-4e37-a1c7-da7abf58af16.rna_seq.augmented_star_gene_counts.tsv	3b8681cd0143b6aebd7b4b6c329f051a	4237875	validated
b7196540-a319-41a0-befd-c363e511ac1d	b7196540-a319-41a0-befd-c363e511ac1d/0b53e868-b960-466d-b435-f41a9a8ef34b.rna_seq.augmented_star_gene_counts.tsv	2f8b6b7695943f3f149ccb225f9d8679	4219419	validated
b9f22a3d-f54f-40d3-a2d2-7b2788eb4d64	b9f22a3d-f54f-40d3-a2d2-7b2788eb4d64/c0b1e5a6-3308-43c6-9e76-feda9f67c1a0.rna_seq.augmented_star_gene_counts.tsv	1e542732ed72ab6aa92a51315f61eb43	4202046	validated
ba9afa8e-405c-49b7-bc66-8ab1af1f942e	ba9afa8e-405c-49b7-bc66-8ab1af1f942e/dad61e18-e3f1-4beb-b3c3-ae434e35af2d.rna_seq.augmented_star_gene_counts.tsv	0c8277f960dc3372075e44cf4a322e3c	4242874	validated
bac4b715-8e3a-4a2b-888e-7eb382f47a5c	bac4b715-8e3a-4a2b-888e-7eb382f47a5c/8480f10c-26ec-42d1-8754-ff8cb744978e.rna_seq.augmented_star_gene_counts.tsv	2ca2bd75be712bf08e0cdd7398549d9f	4247873	validated
bba8d1b1-ee43-49dd-8048-78ee57bddca1	bba8d1b1-ee43-49dd-8048-78ee57bddca1/4fa49452-cb75-46c0-a633-42b3f7c4361b.rna_seq.augmented_star_gene_counts.tsv	7eeb9d325edea93bb081469c52d9e3fe	4242161	validated
bc8a7421-4529-42de-a66c-f815138fe015	bc8a7421-4529-42de-a66c-f815138fe015/e36091c6-d62c-4997-bb9f-7192b73f12ed.rna_seq.augmented_star_gene_counts.tsv	db7dc837673ce7689b7f87a46a672c68	4249885	validated
bd8b2d58-2b3a-47f5-b020-7b4aca81d3e1	bd8b2d58-2b3a-47f5-b020-7b4aca81d3e1/8acdddb4-3f0d-4b61-8fdd-c187263b3216.rna_seq.augmented_star_gene_counts.tsv	16c0b4608869af098afcb501c935e205	4249593	validated
bf06a259-01f7-4487-80ac-b090a16f4ac3	bf06a259-01f7-4487-80ac-b090a16f4ac3/9de49e43-3b26-44a9-8d90-e7d1e9cb4c73.rna_seq.augmented_star_gene_counts.tsv	a893bc738c4e53172dbdf6b0daf9c382	4254585	validated
c2cd78e5-babb-4f6f-9988-6bab8c2bd217	c2cd78e5-babb-4f6f-9988-6bab8c2bd217/338baec6-c9fe-4691-9c2a-bc96799f8dee.rna_seq.augmented_star_gene_counts.tsv	c5d22099e5e5d22b97cb7181747d9df4	4242988	validated
c672926f-4617-4b3b-a8a9-0195b421a222	c672926f-4617-4b3b-a8a9-0195b421a222/d561fbb1-a288-4a37-98de-65247968fa40.rna_seq.augmented_star_gene_counts.tsv	46575b11296129a1ac55e53f9659c367	4242309	validated
c96554bf-ae42-4ec0-93fd-7c2ab01d19f0	c96554bf-ae42-4ec0-93fd-7c2ab01d19f0/80f616bc-e28d-43b2-b3cb-606962c0d22b.rna_seq.augmented_star_gene_counts.tsv	de971165bc1e0a694b94b07ce5841a92	4233401	validated
cae1f29a-9b4e-4dcb-a3c1-b4b662a32907	cae1f29a-9b4e-4dcb-a3c1-b4b662a32907/0db34205-31a0-49e3-972d-ec4e4f7c03c5.rna_seq.augmented_star_gene_counts.tsv	f7d88d4b8250abf41776923b91ee1a0b	4246326	validated
cd0dbfa3-351a-48cd-84b5-481a2b5a6adc	cd0dbfa3-351a-48cd-84b5-481a2b5a6adc/b4805b8a-7cb5-4fcb-88c8-8e4d17020873.rna_seq.augmented_star_gene_counts.tsv	b381b50255c64be723b049f7d1c2c822	4248785	validated
cf145507-ee07-4a9b-b2d1-87a2b6d90878	cf145507-ee07-4a9b-b2d1-87a2b6d90878/25cdac9f-c440-46aa-9a4d-7298189f49b5.rna_seq.augmented_star_gene_counts.tsv	4772956cd32ac556d7410d5be323322c	4224631	validated
cf2e2654-325d-433b-9a56-731a32e16dba	cf2e2654-325d-433b-9a56-731a32e16dba/3161d1dc-d31c-42ea-b6e4-a92dfac232d5.rna_seq.augmented_star_gene_counts.tsv	5d6cf6c62745d0dec0c064b090537254	4238921	validated
cf92132f-edaf-47dc-9469-69f3cef16737	cf92132f-edaf-47dc-9469-69f3cef16737/7753deb5-3885-44ca-be8b-8ff6ab9d7e30.rna_seq.augmented_star_gene_counts.tsv	030d6e8c4981f876fd3a18465669713b	4240821	validated
d1961e33-d23b-45eb-a022-1943dbf5c298	d1961e33-d23b-45eb-a022-1943dbf5c298/24178d00-81ec-4873-a319-0a329f3e71f2.rna_seq.augmented_star_gene_counts.tsv	1a557c1be086cd7dca152912245cdf4c	4241429	validated
d2b53768-5501-4b6d-a005-aaaa65131c62	d2b53768-5501-4b6d-a005-aaaa65131c62/2b11021d-d0c9-44fb-b047-0c40a4707dc6.rna_seq.augmented_star_gene_counts.tsv	6eee5111d4da6cce77c42418a7a9379f	4236043	validated
d44fbbb6-168a-4454-aa47-7da08a8949b6	d44fbbb6-168a-4454-aa47-7da08a8949b6/32291119-ef4e-4041-9949-dc88dfce459a.rna_seq.augmented_star_gene_counts.tsv	023aa29828b7266d1b8b076c16195937	4243153	validated
d6278bca-8b01-4761-8457-6a67c63c78b1	d6278bca-8b01-4761-8457-6a67c63c78b1/0669db2c-5724-4d83-aac7-483708e470c1.rna_seq.augmented_star_gene_counts.tsv	c7eb408d512a6ad76017d757273f7245	4237874	validated
d6cf9f3f-59c5-4a28-bcd9-becfd5ee4306	d6cf9f3f-59c5-4a28-bcd9-becfd5ee4306/d98b999b-c625-4970-9b6a-533e7a4b7a0f.rna_seq.augmented_star_gene_counts.tsv	161b28fca88dad767f70e24fd7e9489b	4236361	validated
d6e60bb5-179c-4fbe-97b9-5cf849727ad1	d6e60bb5-179c-4fbe-97b9-5cf849727ad1/1c427d69-7d95-46d2-bf58-b3eefa945b11.rna_seq.augmented_star_gene_counts.tsv	a3b553ed9404ef0be207b850e6f18938	4233853	validated
d863d32c-ed50-4644-9ee1-7464bd79e1e0	d863d32c-ed50-4644-9ee1-7464bd79e1e0/b7a4bdef-c538-4f6f-9892-b21620ff02bc.rna_seq.augmented_star_gene_counts.tsv	90f9a2d408db6e44dab1eb90447ce735	4239191	validated
db17edfa-a85d-4498-8203-83d9949c3483	db17edfa-a85d-4498-8203-83d9949c3483/209797f2-6e12-4f02-bea7-fd559305fad4.rna_seq.augmented_star_gene_counts.tsv	0b80f71347228f61c82f0fd2d3bb4ec0	4221558	validated
dbcf47dd-1c8d-4736-9ea2-08c03a94b298	dbcf47dd-1c8d-4736-9ea2-08c03a94b298/78484ab5-e8f8-4029-b5b2-63629a949e2f.rna_seq.augmented_star_gene_counts.tsv	11f02717c3bdff060200e025b098cfd4	4224344	validated
ddaed459-ab19-4f75-a1a9-72761287c6f5	ddaed459-ab19-4f75-a1a9-72761287c6f5/152343f6-832e-4077-83d3-1589ef71b472.rna_seq.augmented_star_gene_counts.tsv	0ed639f7025733b467ce55e3a50f9247	4242095	validated
e0b541c6-22c0-4b57-9a9f-80a32bc9d57c	e0b541c6-22c0-4b57-9a9f-80a32bc9d57c/9336dd74-2f3f-4c1f-bebf-e4aae364f784.rna_seq.augmented_star_gene_counts.tsv	f1a670dbf8f6ed5292c9c5e194eaf1d5	4213029	validated
e0e1a2b4-2874-448c-b28e-2c2c8184d7a1	e0e1a2b4-2874-448c-b28e-2c2c8184d7a1/ecd2943f-37ab-4c0c-88ab-078c6ba15953.rna_seq.augmented_star_gene_counts.tsv	a94423062612e1c37411180c47b82886	4254374	validated
e1f33468-f9c4-4b1a-8cd5-b2c77cc80dc9	e1f33468-f9c4-4b1a-8cd5-b2c77cc80dc9/5cafc8c0-a92c-407a-ad52-a2d9562c0bfa.rna_seq.augmented_star_gene_counts.tsv	eb848e79769742458daeeed1ac28d399	4250273	validated
e34e7e91-93d0-43dc-b510-1f36b3ba6be0	e34e7e91-93d0-43dc-b510-1f36b3ba6be0/b21a2a30-3ff8-482f-add4-f4eea1204b87.rna_seq.augmented_star_gene_counts.tsv	3a975b6118d6cb91732e00923fc048f7	4227303	validated
e6ee7bbd-f3c8-46da-a7b2-f5d801408888	e6ee7bbd-f3c8-46da-a7b2-f5d801408888/213d3ace-8e69-44d1-9d14-21885213a765.rna_seq.augmented_star_gene_counts.tsv	2d783f079e844cbece9e0b6b9c3ae44a	4232515	validated
e8863676-0fff-4787-8545-f783e4b1f21f	e8863676-0fff-4787-8545-f783e4b1f21f/4f0a0b90-41cb-4ea7-97e0-5f771dc22fb2.rna_seq.augmented_star_gene_counts.tsv	bff558a6979b947f4e2607487044a2fb	4222175	validated
e97eb7bf-fc1e-46d0-a4d8-038a2f726cbd	e97eb7bf-fc1e-46d0-a4d8-038a2f726cbd/a9b55a15-9678-4a04-9041-8e2f5a2b14f1.rna_seq.augmented_star_gene_counts.tsv	48844d519522cde2825651033b3d41cf	4239662	validated
e9e8d1d1-1c59-4cd5-9059-740733d094e1	e9e8d1d1-1c59-4cd5-9059-740733d094e1/20e52266-0d53-42ad-afe7-215217854dc3.rna_seq.augmented_star_gene_counts.tsv	5c0369c0c9f2fcbe726928d6b9b19b3f	4196174	validated
ea31724a-fe89-4016-9109-fca7bfa5876e	ea31724a-fe89-4016-9109-fca7bfa5876e/388193e4-004b-44b4-9eac-267eab7a9412.rna_seq.augmented_star_gene_counts.tsv	9c7b0f63f96a02fd7692081381e857bb	4248377	validated
ec8b5d60-3513-4a7b-9f91-440ec0516150	ec8b5d60-3513-4a7b-9f91-440ec0516150/08633296-acaa-4c6f-a2f1-29e58898a303.rna_seq.augmented_star_gene_counts.tsv	38c5ad19ce9bfcc68fca4c974f8bb586	4235309	validated
edf6d70c-dced-441c-8098-d53ae856143e	edf6d70c-dced-441c-8098-d53ae856143e/0257f378-cf6a-42f2-9cb1-0d10b4ca1b9a.rna_seq.augmented_star_gene_counts.tsv	e9e0a084567a66c49667f08c7e391786	4235918	validated
f241eee0-28ea-4700-ba91-d3d50c2f7e48	f241eee0-28ea-4700-ba91-d3d50c2f7e48/051dc36f-47e2-4d77-b9b9-c5f2d315f5f3.rna_seq.augmented_star_gene_counts.tsv	d419a9810634653d8e3a5a6f1d62626d	4233696	validated
f2a896dc-4074-454f-9fac-8f23ac850b16	f2a896dc-4074-454f-9fac-8f23ac850b16/5b48d67b-b6c5-41aa-a8f2-9a73c45ede88.rna_seq.augmented_star_gene_counts.tsv	7fd4c7e5926f65680715e4bcbefb98f1	4243156	validated
f2ef666e-c64f-42d3-8de9-2ef3112ed38c	f2ef666e-c64f-42d3-8de9-2ef3112ed38c/b18fea3f-d240-4f38-b1c0-5b8cd2ac6d38.rna_seq.augmented_star_gene_counts.tsv	a83cf11e6162a00cf08108b3720fe364	4235899	validated
f72906ff-3f23-431d-a528-31254705f78c	f72906ff-3f23-431d-a528-31254705f78c/0819aec9-9ebc-4446-9174-08d564d32fcd.rna_seq.augmented_star_gene_counts.tsv	a547ac594473ddaeb87daf0cae5d111a	4235466	validated
f88df5aa-1c0c-4318-83a0-4b2230a4814b	f88df5aa-1c0c-4318-83a0-4b2230a4814b/006b091b-3a7a-4a26-9eb6-d7797874ad9b.rna_seq.augmented_star_gene_counts.tsv	b02c5554a63946dc123a8471d9f53bf9	4243942	validated
f9fd3da8-5a2d-4f4d-a91c-4ab3f8666a97	f9fd3da8-5a2d-4f4d-a91c-4ab3f8666a97/f2d885c3-e234-4584-a071-98ccbb871553.rna_seq.augmented_star_gene_counts.tsv	ffc65184232ffa5c30c791a6de470888	4234471	validated
fc09d3be-0201-4838-abec-c08e3a568b9d	fc09d3be-0201-4838-abec-c08e3a568b9d/9e5008b9-2512-4487-ba5c-94c5953fb002.rna_seq.augmented_star_gene_counts.tsv	a43235ac471175d9d7383397bdbf97b9	4257759	validated
